195.5,515.5000610351562,694.2774658203125,127.14070892333984,-61.033626556396484
22.500019073486328,293.5,205.3314971923828,51.07828140258789,-67.05801391601562
428.5,307.4999694824219,140.79296875,25.046688079833984,-63.25189208984375
96.49999237060547,329.5000305175781,162.3612060546875,27.72803497314453,-65.17545318603516
393.5,481.5,481.73162841796875,33.11558151245117,-60.0778694152832
108.00003051757812,491.49993896484375,510.3892517089844,20.58648681640625,-62.17866134643555
532.5,561.4998779296875,638.6815185546875,55.569122314453125,-60.0213508605957
423.49993896484375,550.5001220703125,786.2371826171875,45.17680358886719,-62.00040817260742
625.5,623.4998779296875,376.7722473144531,47.88227081298828,-61.93647003173828
209.50003051757812,709.5000610351562,124.84009552001953,9.846290588378906,-67.34476470947266
